region_key,retailer_key,date_key,gross_sales_ty,gross_sales_fiscly,gross_sales_gregly,retailer_mob_key,record_created_date,record_updated_date
1,3,2025-01-09,97226.68000000001,90048.18000000001,90048.18000000001,3-2025-01-09,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-01-10,107715.18000000001,104989.09,104989.09,3-2025-01-10,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-01-11,115529.2,118644.73,118644.73,3-2025-01-11,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-01-12,110262.15,128835.98,128835.98,3-2025-01-12,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-01-13,102945.85,126435.42,126435.42,3-2025-01-13,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-01-14,92151.2,97944.44,97944.44,3-2025-01-14,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-01-15,92101.36,95605.96,95605.96,3-2025-01-15,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-01-16,94586.33,90056.09,90056.09,3-2025-01-16,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-01-17,109983.08,98411.0,98411.0,3-2025-01-17,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-01-18,122775.09,119582.72,119582.72,3-2025-01-18,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-01-19,112716.66,127037.35,127037.35,3-2025-01-19,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-01-20,95542.23,122301.15,122301.15,3-2025-01-20,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-01-21,94429.18000000001,98702.62,98702.62,3-2025-01-21,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-01-22,91496.26,91089.57,91089.57,3-2025-01-22,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-01-23,82560.1,95436.92,95436.92,3-2025-01-23,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-01-24,107921.63,96570.18,96570.18,3-2025-01-24,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-01-25,105168.7,100134.35,100134.35,3-2025-01-25,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-01-26,109672.44,109899.14,109899.14,3-2025-01-26,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-01-27,95708.59,111680.2,111680.2,3-2025-01-27,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-01-28,93372.09,90764.73,90764.73,3-2025-01-28,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-01-29,91752.21,92223.98,92223.98,3-2025-01-29,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-01-30,95082.09,108440.07,108440.07,3-2025-01-30,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-01-31,121883.52,131342.66,131342.66,3-2025-01-31,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-02-01,142105.22,142472.61000000002,142472.61000000002,3-2025-02-01,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-02-02,127827.33,156999.34,156999.34,3-2025-02-02,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-02-03,124801.32,149705.05,149705.05,3-2025-02-03,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-02-04,142514.09,121058.17,121058.17,3-2025-02-04,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-02-05,137070.21,147835.9,147835.9,3-2025-02-05,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-02-06,118246.02,137708.18,137708.18,3-2025-02-06,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-02-07,139925.18,144438.62,144438.62,3-2025-02-07,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-02-08,172267.22,168738.34,168738.34,3-2025-02-08,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-02-09,137187.91,140208.89,140208.89,3-2025-02-09,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-02-10,154384.96,149118.45,149118.45,3-2025-02-10,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-02-11,107912.65000000001,125587.74,125587.74,3-2025-02-11,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-02-12,140660.0,119474.06,119474.06,3-2025-02-12,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-02-13,137192.01,150587.34,150587.34,3-2025-02-13,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-02-14,146396.58000000002,127348.01,127348.01,3-2025-02-14,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-02-15,169318.33,123273.0,123273.0,3-2025-02-15,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-02-16,145346.86000000002,151068.42,151068.42,3-2025-02-16,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-02-17,131039.95,147479.88999999998,147479.88999999998,3-2025-02-17,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-02-18,127660.61,149015.34,149015.34,3-2025-02-18,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-02-19,125626.53,129435.7,129435.7,3-2025-02-19,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-02-20,127862.79000000001,141415.98,141415.98,3-2025-02-20,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-02-21,156385.91,132884.39,132884.39,3-2025-02-21,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-02-22,144781.05,148992.55,148992.55,3-2025-02-22,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-02-23,162484.28,150065.15,150065.15,3-2025-02-23,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-02-24,132048.86,148695.22,148695.22,3-2025-02-24,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-02-25,134030.16,127956.03,127956.03,3-2025-02-25,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-02-26,121206.98,129745.92,129745.92,3-2025-02-26,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-02-27,137864.0,125070.2,125070.2,3-2025-02-27,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-02-28,157191.56,132446.06,132446.06,3-2025-02-28,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-03-01,133207.72,156904.46,156904.46,3-2025-03-01,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-03-02,143588.7,144531.76,144531.76,3-2025-03-02,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-03-03,148471.29,131657.99,131657.99,3-2025-03-03,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-03-04,119492.22,133643.85,133643.85,3-2025-03-04,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-03-05,116050.40000000001,134646.85,134646.85,3-2025-03-05,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-03-06,121179.72,127064.84,127064.84,3-2025-03-06,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-03-07,124075.21,106962.45,106962.45,3-2025-03-07,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-03-08,156596.38,139599.46,139599.46,3-2025-03-08,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-03-09,138643.64,152719.38,152719.38,3-2025-03-09,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-03-10,138993.8,158559.83000000002,158559.83000000002,3-2025-03-10,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-03-11,138610.18,125381.33,125381.33,3-2025-03-11,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-03-12,137021.78,129368.53,129368.53,3-2025-03-12,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-03-13,118835.28,119433.77,119433.77,3-2025-03-13,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-03-14,147687.6,116526.74,116526.74,3-2025-03-14,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-03-15,143671.0,171544.15,171544.15,3-2025-03-15,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-03-16,164532.3,140305.16,140305.16,3-2025-03-16,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-03-17,141929.01,124877.45,124877.45,3-2025-03-17,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-03-18,134571.38,141082.85,141082.85,3-2025-03-18,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-03-19,146164.63,126165.63,126165.63,3-2025-03-19,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-03-20,108116.37,131380.28,131380.28,3-2025-03-20,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-03-21,186044.69,130233.88,130233.88,3-2025-03-21,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-03-22,133696.41,173021.06,173021.06,3-2025-03-22,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-03-23,165341.26,135679.15,135679.15,3-2025-03-23,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-03-24,119315.04000000001,149997.2,149997.2,3-2025-03-24,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-03-25,149682.54,128058.98999999999,128058.98999999999,3-2025-03-25,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-03-26,131616.45,144223.53,144223.53,3-2025-03-26,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-03-27,135743.76,125769.35,125769.35,3-2025-03-27,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-03-28,145272.54,124312.73,124312.73,3-2025-03-28,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-03-29,142314.26,137055.04,137055.04,3-2025-03-29,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-03-30,119515.37,153481.05,153481.05,3-2025-03-30,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-03-31,114310.42,147170.05,147170.05,3-2025-03-31,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-04-01,136238.48,148822.59,148822.59,3-2025-04-01,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-04-02,121149.19,134210.17,134210.17,3-2025-04-02,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-04-03,132832.82,122329.83,122329.83,3-2025-04-03,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-04-04,144532.57,139139.07,139139.07,3-2025-04-04,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-04-05,124465.61,141699.12,141699.12,3-2025-04-05,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-04-06,148035.01,164817.4,164817.4,3-2025-04-06,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-04-07,119309.09,121549.94,121549.94,3-2025-04-07,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-04-08,136999.2,137491.17,137491.17,3-2025-04-08,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-04-09,112363.25,149176.71,149176.71,3-2025-04-09,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-04-10,127030.61,127624.96,127624.96,3-2025-04-10,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-04-11,167691.79,126740.11,126740.11,3-2025-04-11,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-04-12,164927.02,122465.15000000001,122465.15000000001,3-2025-04-12,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-04-13,165146.55,150107.55000000002,150107.55000000002,3-2025-04-13,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-04-14,103522.85,139232.82,139232.82,3-2025-04-14,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-04-15,120805.05,131420.84,131420.84,3-2025-04-15,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-04-16,128977.95,137593.65,137593.65,3-2025-04-16,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-04-17,138910.57,127878.29,127878.29,3-2025-04-17,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-04-18,170947.38,126445.6,126445.6,3-2025-04-18,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-04-19,127688.93000000001,154071.55,154071.55,3-2025-04-19,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-04-20,171629.77,121851.2,121851.2,3-2025-04-20,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-04-21,136321.25,159156.79,159156.79,3-2025-04-21,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-04-22,117090.82,151366.23,151366.23,3-2025-04-22,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-04-23,117816.06,124350.97,124350.97,3-2025-04-23,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-04-24,127198.97,134470.78,134470.78,3-2025-04-24,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-04-25,123654.37,112969.22,112969.22,3-2025-04-25,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-04-26,136613.8,132599.9,132599.9,3-2025-04-26,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-04-27,167065.42,146730.68,146730.68,3-2025-04-27,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-04-28,159203.49,144381.13,144381.13,3-2025-04-28,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-04-29,131173.87,116198.91,116198.91,3-2025-04-29,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-04-30,136699.47,151154.24,151154.24,3-2025-04-30,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-05-01,134956.63,133316.65,133316.65,3-2025-05-01,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-05-02,159676.15,140421.1,140421.1,3-2025-05-02,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-05-03,174521.38,138294.7,138294.7,3-2025-05-03,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-05-04,156473.71,158240.48,158240.48,3-2025-05-04,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-05-05,119834.26,155924.86000000002,155924.86000000002,3-2025-05-05,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-05-06,123426.83,135743.04,135743.04,3-2025-05-06,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-05-07,123180.32,144792.27,144792.27,3-2025-05-07,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-05-08,119548.29000000001,134254.33,134254.33,3-2025-05-08,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-05-09,132029.92,114818.32,114818.32,3-2025-05-09,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-05-10,151006.59,154969.76,154969.76,3-2025-05-10,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-05-11,141766.43,173010.81,173010.81,3-2025-05-11,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-05-12,129793.76,155581.74,155581.74,3-2025-05-12,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-05-13,122780.32,149011.68,149011.68,3-2025-05-13,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-05-14,131600.75,101129.47,101129.47,3-2025-05-14,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-05-15,133124.19,129809.7,129809.7,3-2025-05-15,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-05-16,134732.1,124367.27,124367.27,3-2025-05-16,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-05-17,150979.9,150008.55,150008.55,3-2025-05-17,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-05-18,147971.19,140257.65,140257.65,3-2025-05-18,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-05-19,144258.65,144437.7,144437.7,3-2025-05-19,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-05-20,135123.33000000002,141250.25,141250.25,3-2025-05-20,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-05-21,134716.79,106708.25,106708.25,3-2025-05-21,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-05-22,111005.03,137688.92,137688.92,3-2025-05-22,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-05-23,149206.63,119279.71,119279.71,3-2025-05-23,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-05-24,119591.63,150853.63,150853.63,3-2025-05-24,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-05-25,163763.12,146476.18,146476.18,3-2025-05-25,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-05-26,120199.59,154505.41,154505.41,3-2025-05-26,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-05-27,122794.05,121167.67,121167.67,3-2025-05-27,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-05-28,128703.75,115112.5,115112.5,3-2025-05-28,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-05-29,139195.19,133152.94,133152.94,3-2025-05-29,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-05-30,135273.33,142867.43,142867.43,3-2025-05-30,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-05-31,141739.72,151374.99,151374.99,3-2025-05-31,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-06-01,155618.09,146246.42,146246.42,3-2025-06-01,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-06-02,123109.78,155925.08000000002,155925.08000000002,3-2025-06-02,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-06-03,128127.04000000001,122401.74,122401.74,3-2025-06-03,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-06-04,136010.51,125770.47,125770.47,3-2025-06-04,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-06-05,131489.87,158195.95,158195.95,3-2025-06-05,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-06-06,179993.14,130492.66,130492.66,3-2025-06-06,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-06-07,125838.76000000001,151012.45,151012.45,3-2025-06-07,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-06-08,157587.01,156556.17,156556.17,3-2025-06-08,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-06-09,131407.64,158069.07,158069.07,3-2025-06-09,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-06-10,119956.7,118389.45,118389.45,3-2025-06-10,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-06-11,108750.66,129840.06,129840.06,3-2025-06-11,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-06-12,127016.93000000001,130292.14,130292.14,3-2025-06-12,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-06-13,167684.31,139572.18,139572.18,3-2025-06-13,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-06-14,166039.28,136892.02,136892.02,3-2025-06-14,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-06-15,118444.12000000001,146354.52,146354.52,3-2025-06-15,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-06-16,137728.31,149303.58,149303.58,3-2025-06-16,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-06-17,121449.84,128104.01,128104.01,3-2025-06-17,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-06-18,121730.1,127784.27,127784.27,3-2025-06-18,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-06-19,127453.26,130321.26,130321.26,3-2025-06-19,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-06-20,171926.48,122143.48,122143.48,3-2025-06-20,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-06-21,161405.23,146818.31,146818.31,3-2025-06-21,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-06-22,167627.73,178503.91,178503.91,3-2025-06-22,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-06-23,151287.38,125575.94,125575.94,3-2025-06-23,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-06-24,111641.21,110185.86,110185.86,3-2025-06-24,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-06-25,110154.04,126987.24,126987.24,3-2025-06-25,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-06-26,135931.19,127575.6,127575.6,3-2025-06-26,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-06-27,158637.44,100179.12,100179.12,3-2025-06-27,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-06-28,152200.95,152566.66,152566.66,3-2025-06-28,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-06-29,131026.48,142173.30000000002,142173.30000000002,3-2025-06-29,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-06-30,132040.68,127764.88,127764.88,3-2025-06-30,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-07-01,128485.75,128536.31,128536.31,3-2025-07-01,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-07-02,110766.56,130661.39,130661.39,3-2025-07-02,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-07-03,134034.4,134630.66,134630.66,3-2025-07-03,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-07-04,161571.14,135692.18,135692.18,3-2025-07-04,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-07-05,158678.44,145378.31,145378.31,3-2025-07-05,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-07-06,163058.93,137837.56,137837.56,3-2025-07-06,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-07-07,109551.14,142271.67,142271.67,3-2025-07-07,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-07-08,129016.1,129434.91,129434.91,3-2025-07-08,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-07-09,145700.08,132165.41,132165.41,3-2025-07-09,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-07-10,119169.58,114709.63,114709.63,3-2025-07-10,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-07-11,132845.26,123873.34,123873.34,3-2025-07-11,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-07-12,138227.9,151181.46000000002,151181.46000000002,3-2025-07-12,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-07-13,139080.57,134503.08000000002,134503.08000000002,3-2025-07-13,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-07-14,121712.3,138771.64,138771.64,3-2025-07-14,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-07-15,133225.31,132798.66,132798.66,3-2025-07-15,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-07-16,137800.3,143690.88,143690.88,3-2025-07-16,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-07-17,122523.58,136636.61,136636.61,3-2025-07-17,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-07-18,132836.79,138000.92,138000.92,3-2025-07-18,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-07-19,137496.97,152411.57,152411.57,3-2025-07-19,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-07-20,142544.08000000002,154129.18,154129.18,3-2025-07-20,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-07-21,117277.5,162439.56,162439.56,3-2025-07-21,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-07-22,128598.8,115785.51,115785.51,3-2025-07-22,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-07-23,130640.84,115125.09999999999,115125.09999999999,3-2025-07-23,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-07-24,126570.97,138118.59,138118.59,3-2025-07-24,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-07-25,145964.47,128997.9,128997.9,3-2025-07-25,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-07-26,148229.02,145215.03,145215.03,3-2025-07-26,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-07-27,136635.3,149931.82,149931.82,3-2025-07-27,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-07-28,146769.06,135972.73,135972.73,3-2025-07-28,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-07-29,120137.74,137061.19,137061.19,3-2025-07-29,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-07-30,113153.97,118518.45,118518.45,3-2025-07-30,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-07-31,128784.56,137117.22,137117.22,3-2025-07-31,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
1,3,2025-08-01,171557.72,114799.20999999999,114799.20999999999,3-2025-08-01,2025-11-22 14:39:13.683479,2025-11-22 14:39:13.683584
